test_id,trial,orifice,volume_ml,time_s,hydraulic_head_m,bore_mm,flow_l_min,mean_flow,std_flow,n,theory_flow,theory_vel_m_s,theory_bore_mm,vel_meas_m_s,vel_meas_err_m_s,rsd_pct,rsd_err_pct,total_flow_l_min,v_max_m_s,v_min_m_s,dv_pct,req_rsd_ok,req_dv_ok
6,3,8,140,25,0.4,2.5,0.336,0.37600000000000006,0.03666060555964672,3,0.7690365986200295,2.611114156564385,1.7014754766027549,1.2766348501877902,0.1244739539532799,10.874610085755867,2.4576393830334893,4.208,1.4396095119138903,1.113660188461689,22.641509433962245,False,False
6,3,9,150,25,0.4,2.5,0.36,0.37600000000000006,0.02771281292110206,3,0.7613462326338293,2.5850030149987417,1.7014754766027549,1.2766348501877902,0.09409346481865259,10.874610085755867,2.4576393830334893,4.208,1.4396095119138903,1.113660188461689,22.641509433962245,False,False
6,3,10,130,25,0.4,2.5,0.312,0.37599999999999995,0.07332121111929342,3,0.753732770307491,2.559152984848754,1.7014754766027549,1.2766348501877895,0.24894790790655974,10.874610085755867,2.4576393830334893,4.208,1.4396095119138903,1.113660188461689,22.641509433962245,False,False
6,3,11,150,25,0.4,2.5,0.36,0.328,0.055425625842204056,3,0.7461954426044161,2.5335614550002665,1.7014754766027549,1.113660188461689,0.18818692963730496,10.874610085755867,2.4576393830334893,4.208,1.4396095119138903,1.113660188461689,22.641509433962245,False,False
7,1,1,180,25,0.4,3.0,0.43199999999999994,0.532,0.11655041827466775,3,1.1881277471580785,2.8014282071829006,1.7014754766027549,1.2543767366650123,0.2748085213013533,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,1,2,150,25,0.4,3.0,0.36,0.474,0.13981416237277253,3,1.1762464696864976,2.7734139251110714,1.7014754766027549,1.1176213781564206,0.3296609637908093,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,1,3,160,25,0.4,3.0,0.384,0.472,0.11341957503006267,3,1.1644840049896323,2.7456797858599606,1.7014754766027549,1.1129056761388831,0.26742645939876414,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,1,4,150,25,0.4,3.0,0.36,0.446,0.11003635762783139,3,1.1528391649397365,2.7182229880013615,1.7014754766027549,1.0516015499108937,0.2594493368340289,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,1,5,160,25,0.4,3.0,0.384,0.464,0.11838918869558998,3,1.141310773290339,2.6910407581213476,1.7014754766027549,1.0940428680687326,0.279144067993219,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,1,6,170,25,0.4,3.0,0.40800000000000003,0.516,0.12979984591670363,3,1.1298976655574355,2.664130350540134,1.7014754766027549,1.2166511205247112,0.306048697632737,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
